date_time,precipMM,maxtempC,mintempC,humidity,pressure,tempC,visibility,windspeedKmph,winddirDegree,cloudcover,WindGustKmph,WindChillC,totalSnow_cm,sunHour,uvIndex,year,month,day,is_rainy
2014-11-27,0.0,28.0,15.0,56.666666666666664,1011.7083333333334,19.75,10.0,10.0,53.0,7.541666666666667,17.125,20.583333333333332,0.0,8.7,5.0,2014,11,27,False
2014-11-28,0.0,26.0,14.0,55.625,1012.875,19.75,10.0,10.458333333333334,46.125,52.875,17.833333333333332,19.916666666666668,0.0,5.7,5.0,2014,11,28,False
2014-11-29,0.0,24.0,16.0,54.166666666666664,1013.2916666666666,19.5,10.0,10.0,38.333333333333336,20.208333333333332,16.791666666666668,20.041666666666668,0.0,8.7,5.0,2014,11,29,False
2014-11-30,0.0,25.0,16.0,57.416666666666664,1013.1666666666666,19.833333333333332,10.0,14.541666666666666,51.166666666666664,33.875,23.333333333333332,19.916666666666668,0.0,8.7,5.0,2014,11,30,False
2014-12-01,0.0,27.0,16.0,58.583333333333336,1012.6666666666666,21.041666666666668,10.0,14.166666666666666,69.25,31.291666666666668,22.041666666666668,21.125,0.0,8.7,6.0,2014,12,1,False
2014-12-02,0.0,28.0,16.0,63.208333333333336,1013.9166666666666,20.791666666666668,10.0,10.25,78.66666666666667,11.083333333333334,16.875,21.458333333333332,0.0,8.7,6.0,2014,12,2,False
2014-12-03,0.0,28.0,14.0,52.75,1014.0833333333334,19.666666666666668,10.0,10.083333333333334,29.583333333333332,7.583333333333333,17.125,20.5,0.0,8.7,5.0,2014,12,3,False
2014-12-04,0.0,28.0,14.0,50.25,1014.2916666666666,19.583333333333332,10.0,9.583333333333334,68.04166666666667,3.2083333333333335,16.458333333333332,20.666666666666668,0.0,8.7,5.0,2014,12,4,False
2014-12-05,0.0,28.0,13.0,54.708333333333336,1014.7083333333334,19.125,10.0,10.291666666666666,77.95833333333333,3.125,17.708333333333332,20.5,0.0,8.7,5.0,2014,12,5,False
2014-12-06,0.0,28.0,14.0,64.125,1014.3333333333334,19.791666666666668,8.666666666666666,10.541666666666666,73.375,21.083333333333332,17.541666666666668,20.208333333333332,0.0,8.7,5.0,2014,12,6,False
2014-12-07,0.0,29.0,16.0,71.95833333333333,1013.0833333333334,21.541666666666668,8.0,8.625,97.45833333333333,29.166666666666668,13.375,22.083333333333332,0.0,7.2,5.0,2014,12,7,False
2014-12-08,2.3,28.0,17.0,79.54166666666667,1013.5416666666666,21.708333333333332,7.5,8.333333333333334,99.29166666666667,50.791666666666664,13.333333333333334,22.166666666666668,0.0,7.2,5.0,2014,12,8,True
2014-12-09,0.0,28.0,18.0,72.83333333333333,1014.25,22.25,8.083333333333334,7.833333333333333,94.29166666666667,36.708333333333336,12.541666666666666,22.541666666666668,0.0,8.7,5.0,2014,12,9,False
2014-12-10,1.1,28.0,18.0,79.125,1013.8333333333334,21.791666666666668,8.666666666666666,10.25,99.0,35.958333333333336,15.791666666666666,22.125,0.0,8.7,6.0,2014,12,10,True
2014-12-11,5.3,26.0,18.0,84.16666666666667,1014.0416666666666,21.375,6.958333333333333,7.708333333333333,106.83333333333333,66.125,11.291666666666666,21.708333333333332,0.0,5.7,5.0,2014,12,11,True
2014-12-12,1.8,28.0,19.0,81.625,1014.0833333333334,21.958333333333332,7.333333333333333,12.333333333333334,103.33333333333333,61.041666666666664,17.125,22.125,0.0,7.2,5.0,2014,12,12,True
2014-12-13,0.0,25.0,18.0,76.41666666666667,1014.875,20.833333333333332,7.583333333333333,10.333333333333334,95.45833333333333,50.375,14.916666666666666,21.125,0.0,8.7,5.0,2014,12,13,False
2014-12-14,0.30000000000000004,27.0,18.0,81.66666666666667,1014.6666666666666,21.333333333333332,7.791666666666667,10.791666666666666,100.29166666666667,57.458333333333336,15.458333333333334,21.625,0.0,8.7,5.0,2014,12,14,True
2014-12-15,0.9,27.0,18.0,79.70833333333333,1014.3333333333334,21.458333333333332,7.916666666666667,8.333333333333334,76.58333333333333,56.083333333333336,13.416666666666666,21.666666666666668,0.0,7.2,5.0,2014,12,15,True
2014-12-16,0.0,27.0,17.0,76.70833333333333,1014.6666666666666,21.25,8.666666666666666,13.166666666666666,66.58333333333333,34.416666666666664,19.125,21.625,0.0,8.7,6.0,2014,12,16,False
2014-12-17,0.0,26.0,17.0,76.58333333333333,1014.75,20.791666666666668,9.333333333333334,15.375,57.375,40.458333333333336,22.0,20.875,0.0,8.7,5.0,2014,12,17,False
2014-12-18,0.0,23.0,17.0,81.45833333333333,1015.4166666666666,20.166666666666668,10.0,16.416666666666668,80.625,68.54166666666667,21.625,20.208333333333332,0.0,7.2,5.0,2014,12,18,False
2014-12-19,0.1,25.0,18.0,80.54166666666667,1016.75,20.541666666666668,10.0,14.625,79.75,58.458333333333336,19.5,20.625,0.0,8.7,5.0,2014,12,19,True
2014-12-20,0.0,25.0,17.0,78.20833333333333,1015.4166666666666,19.916666666666668,8.666666666666666,9.0,70.54166666666667,45.208333333333336,12.583333333333334,20.291666666666668,0.0,8.7,5.0,2014,12,20,False
2014-12-21,0.0,27.0,15.0,70.75,1013.4166666666666,20.0,8.0,8.416666666666666,64.83333333333333,21.458333333333332,13.5,20.583333333333332,0.0,8.7,5.0,2014,12,21,False
2014-12-22,0.0,27.0,15.0,74.0,1013.375,19.916666666666668,7.75,11.791666666666666,89.04166666666667,32.916666666666664,17.916666666666668,20.25,0.0,8.7,4.0,2014,12,22,False
2014-12-23,0.0,27.0,14.0,73.5,1013.7083333333334,20.25,8.083333333333334,10.0,80.54166666666667,40.75,14.875,21.041666666666668,0.0,11.6,5.0,2014,12,23,False
2014-12-24,0.0,27.0,17.0,75.58333333333333,1015.0,20.708333333333332,8.666666666666666,9.791666666666666,74.58333333333333,40.125,14.333333333333334,21.208333333333332,0.0,10.2,5.0,2014,12,24,False
2014-12-25,0.0,26.0,15.0,67.125,1015.125,19.666666666666668,8.333333333333334,9.541666666666666,40.333333333333336,14.416666666666666,15.291666666666666,20.541666666666668,0.0,11.6,4.0,2014,12,25,False
2014-12-26,0.0,26.0,14.0,55.375,1013.6666666666666,18.791666666666668,10.0,12.166666666666666,47.0,9.041666666666666,19.833333333333332,19.208333333333332,0.0,11.6,5.0,2014,12,26,False
2014-12-27,0.0,25.0,14.0,54.458333333333336,1013.625,19.25,10.0,10.625,58.916666666666664,14.666666666666666,16.291666666666668,19.666666666666668,0.0,11.6,5.0,2014,12,27,False
2014-12-28,0.0,24.0,17.0,75.33333333333333,1013.8333333333334,19.833333333333332,9.666666666666666,11.166666666666666,71.29166666666667,52.458333333333336,15.583333333333334,19.958333333333332,0.0,10.2,5.0,2014,12,28,False
2014-12-29,0.30000000000000004,27.0,17.0,78.95833333333333,1011.75,20.75,8.208333333333334,11.75,39.0,57.041666666666664,15.458333333333334,20.875,0.0,11.6,5.0,2014,12,29,True
2014-12-30,0.1,28.0,16.0,72.70833333333333,1009.7916666666666,21.416666666666668,10.0,11.708333333333334,40.541666666666664,24.458333333333332,17.25,21.666666666666668,0.0,11.6,5.0,2014,12,30,True
2014-12-31,0.0,29.0,17.0,69.625,1009.1666666666666,22.375,10.0,7.458333333333333,102.625,35.708333333333336,11.291666666666666,22.958333333333332,0.0,11.6,6.0,2014,12,31,False
2015-01-01,0.2,28.0,18.0,74.0,1010.4583333333334,22.333333333333332,8.875,9.708333333333334,166.16666666666666,48.791666666666664,13.708333333333334,22.625,0.0,11.6,6.0,2015,1,1,True
2015-01-02,0.1,29.0,18.0,72.45833333333333,1012.5833333333334,22.25,8.666666666666666,9.583333333333334,154.45833333333334,34.416666666666664,14.25,22.583333333333332,0.0,11.6,6.0,2015,1,2,True
2015-01-03,0.0,27.0,17.0,74.91666666666667,1013.8333333333334,21.333333333333332,8.0,8.916666666666666,147.04166666666666,29.166666666666668,13.541666666666666,21.75,0.0,11.6,5.0,2015,1,3,False
2015-01-04,0.0,28.0,17.0,71.0,1013.875,22.083333333333332,7.75,8.708333333333334,99.20833333333333,45.75,13.041666666666666,22.583333333333332,0.0,11.6,5.0,2015,1,4,False
2015-01-05,0.0,28.0,18.0,68.5,1013.7916666666666,22.083333333333332,8.083333333333334,10.958333333333334,90.70833333333333,40.666666666666664,15.75,22.416666666666668,0.0,11.6,5.0,2015,1,5,False
2015-01-06,0.0,28.0,17.0,64.75,1014.25,22.083333333333332,9.0,7.75,72.75,19.875,11.0,22.625,0.0,11.6,6.0,2015,1,6,False
2015-01-07,0.0,28.0,17.0,62.416666666666664,1014.0,21.791666666666668,10.0,6.75,135.375,31.875,11.041666666666666,22.333333333333332,0.0,11.6,6.0,2015,1,7,False
2015-01-08,0.0,27.0,16.0,60.0,1014.0833333333334,22.333333333333332,10.0,5.625,132.41666666666666,14.083333333333334,8.75,23.083333333333332,0.0,11.6,6.0,2015,1,8,False
2015-01-09,0.0,26.0,17.0,64.91666666666667,1015.2083333333334,21.208333333333332,10.0,9.458333333333334,72.83333333333333,23.416666666666668,14.0,21.708333333333332,0.0,11.6,6.0,2015,1,9,False
2015-01-10,0.0,27.0,15.0,47.958333333333336,1015.75,19.583333333333332,9.0,11.75,52.458333333333336,7.791666666666667,18.916666666666668,20.375,0.0,11.6,5.0,2015,1,10,False
2015-01-11,0.0,26.0,12.0,41.583333333333336,1016.0416666666666,18.333333333333332,10.0,11.916666666666666,61.916666666666664,0.0,18.75,19.541666666666668,0.0,11.6,5.0,2015,1,11,False
2015-01-12,0.0,26.0,13.0,50.833333333333336,1015.625,18.416666666666668,10.0,10.791666666666666,64.875,0.375,16.958333333333332,19.666666666666668,0.0,11.6,5.0,2015,1,12,False
2015-01-13,0.0,26.0,12.0,51.0,1014.9166666666666,18.75,10.0,9.458333333333334,76.875,0.7083333333333334,15.041666666666666,20.416666666666668,0.0,11.6,5.0,2015,1,13,False
2015-01-14,0.0,27.0,13.0,54.416666666666664,1014.5,18.958333333333332,10.0,8.375,97.45833333333333,0.25,13.041666666666666,21.041666666666668,0.0,11.6,5.0,2015,1,14,False
2015-01-15,0.0,27.0,13.0,56.875,1014.5833333333334,19.166666666666668,10.0,9.75,87.5,3.7083333333333335,14.458333333333334,20.708333333333332,0.0,11.6,5.0,2015,1,15,False
2015-01-16,0.0,27.0,15.0,64.625,1014.6666666666666,20.541666666666668,9.0,10.875,87.16666666666667,21.583333333333332,16.416666666666668,20.916666666666668,0.0,11.6,6.0,2015,1,16,False
2015-01-17,0.0,28.0,15.0,61.625,1015.1666666666666,21.0,10.0,11.208333333333334,87.70833333333333,16.541666666666668,16.291666666666668,21.375,0.0,11.6,6.0,2015,1,17,False
2015-01-18,0.0,28.0,15.0,57.041666666666664,1015.4583333333334,20.916666666666668,10.0,11.416666666666666,90.08333333333333,9.916666666666666,16.75,21.333333333333332,0.0,11.6,6.0,2015,1,18,False
2015-01-19,0.0,28.0,15.0,59.958333333333336,1014.9166666666666,20.625,10.0,13.5,103.29166666666667,10.791666666666666,19.375,21.083333333333332,0.0,11.6,6.0,2015,1,19,False
2015-01-20,0.0,29.0,14.0,63.583333333333336,1016.625,20.666666666666668,9.0,11.375,114.70833333333333,16.916666666666668,16.5,21.166666666666668,0.0,11.6,6.0,2015,1,20,False
2015-01-21,0.0,27.0,15.0,64.45833333333333,1017.7916666666666,20.166666666666668,9.0,13.083333333333334,99.375,25.041666666666668,18.625,20.333333333333332,0.0,11.6,6.0,2015,1,21,False
2015-01-22,0.0,28.0,14.0,57.875,1017.5,20.708333333333332,10.0,10.458333333333334,102.16666666666667,11.75,16.166666666666668,21.166666666666668,0.0,11.6,6.0,2015,1,22,False
2015-01-23,0.0,28.0,16.0,68.29166666666667,1015.375,20.875,9.0,13.833333333333334,108.25,22.0,19.875,21.166666666666668,0.0,11.6,6.0,2015,1,23,False
2015-01-24,0.0,26.0,17.0,70.54166666666667,1015.5,21.208333333333332,10.0,14.166666666666666,103.875,47.75,18.833333333333332,21.333333333333332,0.0,10.2,5.0,2015,1,24,False
2015-01-25,0.0,28.0,18.0,60.166666666666664,1016.25,21.75,10.0,15.041666666666666,100.33333333333333,19.375,21.041666666666668,21.875,0.0,11.6,6.0,2015,1,25,False
2015-01-26,0.0,27.0,14.0,61.5,1016.125,19.833333333333332,10.0,15.5,106.20833333333333,13.916666666666666,22.708333333333332,19.708333333333332,0.0,11.6,5.0,2015,1,26,False
2015-01-27,0.0,27.0,14.0,66.625,1014.8333333333334,19.916666666666668,10.0,14.916666666666666,105.25,16.75,21.708333333333332,19.833333333333332,0.0,11.6,5.0,2015,1,27,False
2015-01-28,0.0,28.0,16.0,67.79166666666667,1013.2083333333334,21.041666666666668,10.0,13.0,107.29166666666667,22.25,18.041666666666668,21.458333333333332,0.0,11.6,5.0,2015,1,28,False
2015-01-29,0.0,29.0,17.0,67.625,1014.0416666666666,22.083333333333332,10.0,11.75,91.79166666666667,37.375,15.791666666666666,22.375,0.0,11.6,5.0,2015,1,29,False
2015-01-30,0.0,29.0,18.0,64.25,1015.6666666666666,22.375,10.0,13.208333333333334,95.04166666666667,19.666666666666668,17.666666666666668,22.458333333333332,0.0,11.6,6.0,2015,1,30,False
2015-01-31,0.0,29.0,16.0,55.416666666666664,1016.0,21.708333333333332,10.0,15.666666666666666,89.29166666666667,4.375,22.333333333333332,21.916666666666668,0.0,11.6,6.0,2015,1,31,False
2015-02-01,0.0,28.0,15.0,59.833333333333336,1015.7916666666666,20.958333333333332,10.0,13.333333333333334,93.625,11.458333333333334,19.583333333333332,21.166666666666668,0.0,11.6,6.0,2015,2,1,False
2015-02-02,0.0,28.0,15.0,64.58333333333333,1016.9166666666666,20.458333333333332,10.0,17.125,100.91666666666667,20.541666666666668,23.458333333333332,20.5,0.0,11.6,5.0,2015,2,2,False
2015-02-03,0.0,28.0,14.0,62.791666666666664,1018.7916666666666,20.125,9.0,15.5,93.25,15.666666666666666,22.291666666666668,19.916666666666668,0.0,11.6,6.0,2015,2,3,False
2015-02-04,0.0,28.0,14.0,58.125,1018.0,20.208333333333332,9.0,14.458333333333334,93.25,14.041666666666666,21.833333333333332,20.25,0.0,11.6,6.0,2015,2,4,False
2015-02-05,0.0,29.0,14.0,50.375,1016.0,21.166666666666668,10.0,13.625,94.625,12.208333333333334,20.666666666666668,21.5,0.0,11.6,6.0,2015,2,5,False
2015-02-06,0.0,30.0,15.0,46.5,1015.75,21.666666666666668,10.0,13.708333333333334,105.70833333333333,14.875,21.041666666666668,21.958333333333332,0.0,11.6,6.0,2015,2,6,False
2015-02-07,0.0,30.0,14.0,52.75,1015.125,21.458333333333332,10.0,13.458333333333334,106.25,12.666666666666666,20.208333333333332,21.708333333333332,0.0,11.6,6.0,2015,2,7,False
2015-02-08,0.0,30.0,15.0,48.708333333333336,1014.4583333333334,22.0,10.0,11.875,98.66666666666667,6.125,18.375,22.541666666666668,0.0,11.6,6.0,2015,2,8,False
2015-02-09,0.0,30.0,15.0,53.833333333333336,1014.75,21.458333333333332,10.0,15.625,103.54166666666667,7.375,22.666666666666668,21.416666666666668,0.0,11.6,6.0,2015,2,9,False
2015-02-10,0.0,28.0,13.0,55.583333333333336,1015.5416666666666,20.208333333333332,8.75,13.541666666666666,97.54166666666667,19.708333333333332,20.291666666666668,20.375,0.0,11.6,6.0,2015,2,10,False
2015-02-11,0.0,29.0,14.0,54.041666666666664,1014.9166666666666,21.291666666666668,10.0,10.833333333333334,82.58333333333333,13.791666666666666,15.875,22.333333333333332,0.0,11.6,6.0,2015,2,11,False
2015-02-12,0.0,30.0,16.0,55.875,1014.0833333333334,22.333333333333332,9.0,11.25,69.29166666666667,12.916666666666666,16.625,22.916666666666668,0.0,11.6,6.0,2015,2,12,False
2015-02-13,0.0,31.0,16.0,48.333333333333336,1013.8333333333334,23.041666666666668,9.0,9.541666666666666,65.20833333333333,10.833333333333334,15.208333333333334,23.875,0.0,11.6,6.0,2015,2,13,False
2015-02-14,0.0,31.0,16.0,42.041666666666664,1012.6666666666666,23.583333333333332,10.0,10.0,71.79166666666667,2.0,15.625,25.0,0.0,11.6,6.0,2015,2,14,False
2015-02-15,0.0,31.0,17.0,39.666666666666664,1012.75,23.75,10.0,10.708333333333334,100.58333333333333,2.0416666666666665,16.333333333333332,25.0,0.0,11.6,6.0,2015,2,15,False
2015-02-16,0.0,31.0,16.0,42.791666666666664,1013.875,22.958333333333332,10.0,11.333333333333334,100.04166666666667,1.75,16.416666666666668,24.125,0.0,11.6,6.0,2015,2,16,False
2015-02-17,0.0,31.0,16.0,38.5,1013.7083333333334,23.041666666666668,10.0,10.416666666666666,86.25,0.25,16.25,24.583333333333332,0.0,11.6,6.0,2015,2,17,False
2015-02-18,0.0,31.0,16.0,39.708333333333336,1012.625,23.041666666666668,10.0,9.625,113.04166666666667,1.625,14.875,24.791666666666668,0.0,11.6,6.0,2015,2,18,False
2015-02-19,0.0,31.0,16.0,41.875,1012.625,23.125,10.0,10.583333333333334,136.04166666666666,3.25,16.625,24.291666666666668,0.0,11.6,6.0,2015,2,19,False
2015-02-20,0.0,30.0,16.0,44.583333333333336,1013.375,22.625,10.0,14.75,104.875,3.9166666666666665,21.833333333333332,22.875,0.0,11.6,6.0,2015,2,20,False
2015-02-21,0.0,30.0,15.0,42.208333333333336,1013.875,22.416666666666668,10.0,16.791666666666668,90.375,4.041666666666667,25.458333333333332,22.583333333333332,0.0,11.6,6.0,2015,2,21,False
2015-02-22,0.0,30.0,16.0,39.833333333333336,1014.375,22.666666666666668,10.0,16.458333333333332,89.95833333333333,2.5,24.291666666666668,23.125,0.0,11.6,6.0,2015,2,22,False
2015-02-23,0.0,30.0,16.0,30.583333333333332,1014.625,22.458333333333332,10.0,15.541666666666666,93.33333333333333,0.0,23.916666666666668,23.0,0.0,11.6,6.0,2015,2,23,False
2015-02-24,0.0,31.0,15.0,28.541666666666668,1013.375,22.25,10.0,14.041666666666666,100.58333333333333,0.0,22.25,22.75,0.0,11.6,6.0,2015,2,24,False
2015-02-25,0.0,33.0,15.0,31.875,1011.7083333333334,23.333333333333332,10.0,7.916666666666667,101.41666666666667,0.875,13.625,25.583333333333332,0.0,11.6,6.0,2015,2,25,False
2015-02-26,0.0,33.0,16.0,40.458333333333336,1010.5,24.291666666666668,10.0,7.625,163.79166666666666,7.291666666666667,11.666666666666666,25.708333333333332,0.0,11.6,6.0,2015,2,26,False
2015-02-27,0.0,32.0,18.0,48.583333333333336,1010.6666666666666,24.958333333333332,10.0,9.291666666666666,211.20833333333334,9.0,13.25,25.833333333333332,0.0,11.6,6.0,2015,2,27,False
2015-02-28,3.1999999999999997,29.0,19.0,67.83333333333333,1010.9166666666666,23.666666666666668,8.708333333333334,11.333333333333334,149.0,31.75,16.375,24.0,0.0,11.6,6.0,2015,2,28,True
2015-03-01,0.2,30.0,19.0,69.0,1011.2083333333334,23.791666666666668,9.916666666666666,13.75,160.08333333333334,25.0,19.333333333333332,23.958333333333332,0.0,11.6,5.0,2015,3,1,True
2015-03-02,0.1,30.0,19.0,68.91666666666667,1013.125,23.75,9.0,7.583333333333333,169.91666666666666,43.333333333333336,10.958333333333334,24.125,0.0,10.2,6.0,2015,3,2,True
2015-03-03,1.4000000000000001,30.0,19.0,66.70833333333333,1012.75,24.25,8.75,5.958333333333333,177.04166666666666,36.958333333333336,8.958333333333334,24.791666666666668,0.0,11.6,6.0,2015,3,3,True
2015-03-04,1.0,30.0,19.0,65.16666666666667,1012.2083333333334,24.208333333333332,9.875,7.791666666666667,174.875,18.875,11.666666666666666,24.958333333333332,0.0,11.6,6.0,2015,3,4,True
2015-03-05,0.1,30.0,20.0,63.25,1012.9583333333334,24.625,10.0,9.875,121.41666666666667,17.958333333333332,14.416666666666666,25.083333333333332,0.0,11.6,6.0,2015,3,5,True
2015-03-06,2.7,30.0,20.0,64.375,1014.2083333333334,24.541666666666668,9.833333333333334,8.791666666666666,101.20833333333333,24.125,12.958333333333334,25.041666666666668,0.0,11.6,6.0,2015,3,6,True
2015-03-07,0.5,29.0,20.0,64.25,1013.9583333333334,24.208333333333332,9.791666666666666,8.666666666666666,122.875,20.583333333333332,12.541666666666666,24.666666666666668,0.0,11.6,5.0,2015,3,7,True
2015-03-08,0.0,29.0,20.0,61.916666666666664,1014.5833333333334,24.0,10.0,15.041666666666666,120.625,16.625,21.833333333333332,24.083333333333332,0.0,11.6,6.0,2015,3,8,False
2015-03-09,0.0,30.0,18.0,59.541666666666664,1015.5416666666666,23.916666666666668,10.0,13.708333333333334,113.54166666666667,14.083333333333334,19.208333333333332,24.083333333333332,0.0,11.6,6.0,2015,3,9,False
2015-03-10,0.0,25.0,18.0,68.375,1013.7083333333334,22.041666666666668,10.0,12.333333333333334,103.58333333333333,26.5,18.958333333333332,22.333333333333332,0.0,11.6,6.0,2015,3,10,False
2015-03-11,0.7000000000000001,32.0,19.0,46.833333333333336,1012.0,25.291666666666668,10.0,11.666666666666666,127.70833333333333,50.125,16.25,25.916666666666668,0.0,8.8,6.0,2015,3,11,True
2015-03-12,0.9,31.0,19.0,51.5,1012.375,25.0,10.0,11.25,124.0,48.166666666666664,15.416666666666666,25.75,0.0,8.8,5.0,2015,3,12,True
2015-03-13,2.9,32.0,19.0,54.5,1012.375,25.333333333333332,9.375,10.458333333333334,126.08333333333333,52.208333333333336,15.041666666666666,25.958333333333332,0.0,8.8,6.0,2015,3,13,True
2015-03-14,4.800000000000001,32.0,20.0,54.333333333333336,1012.0833333333334,25.5,9.5,10.708333333333334,127.66666666666667,53.958333333333336,15.375,26.0,0.0,8.8,6.0,2015,3,14,True
2015-03-15,6.9,31.0,20.0,55.875,1011.9583333333334,25.208333333333332,9.541666666666666,10.416666666666666,135.33333333333334,55.25,14.666666666666666,25.75,0.0,8.8,6.0,2015,3,15,True
2015-03-16,2.7,31.0,20.0,54.083333333333336,1011.75,25.375,9.583333333333334,9.666666666666666,131.95833333333334,52.208333333333336,14.0,26.0,0.0,8.8,6.0,2015,3,16,True
2015-03-17,1.3,32.0,20.0,49.583333333333336,1011.8333333333334,25.833333333333332,9.708333333333334,9.583333333333334,121.875,50.875,13.541666666666666,26.375,0.0,8.8,6.0,2015,3,17,True
2015-03-18,0.1,33.0,19.0,45.625,1011.5416666666666,26.083333333333332,9.791666666666666,10.666666666666666,120.125,43.458333333333336,14.875,26.875,0.0,8.8,6.0,2015,3,18,True
2015-03-19,0.0,31.0,23.0,38.208333333333336,1012.0,25.5,10.0,14.541666666666666,110.58333333333333,4.208333333333333,23.5,25.75,0.0,11.6,7.0,2015,3,19,False
2015-03-20,0.0,33.0,18.0,35.833333333333336,1013.6666666666666,25.958333333333332,10.0,15.416666666666666,107.91666666666667,1.0416666666666667,22.75,26.416666666666668,0.0,11.6,7.0,2015,3,20,False
2015-03-21,0.0,34.0,18.0,33.458333333333336,1014.5833333333334,26.0,10.0,15.041666666666666,106.79166666666667,0.0,22.791666666666668,26.541666666666668,0.0,11.6,7.0,2015,3,21,False
2015-03-22,0.0,35.0,19.0,29.875,1013.4166666666666,27.0,10.0,13.125,112.54166666666667,1.375,19.625,27.875,0.0,11.6,7.0,2015,3,22,False
2015-03-23,0.0,35.0,20.0,33.583333333333336,1011.7083333333334,27.666666666666668,10.0,10.75,106.54166666666667,7.875,16.375,28.208333333333332,0.0,11.6,7.0,2015,3,23,False
2015-03-24,0.0,35.0,21.0,40.166666666666664,1010.4583333333334,27.875,10.0,12.75,119.33333333333333,5.291666666666667,18.291666666666668,28.375,0.0,11.6,7.0,2015,3,24,False
2015-03-25,0.0,34.0,20.0,43.958333333333336,1011.375,27.083333333333332,10.0,14.75,125.45833333333333,4.916666666666667,20.125,27.625,0.0,11.6,7.0,2015,3,25,False
2015-03-26,0.0,34.0,20.0,45.375,1013.2916666666666,26.541666666666668,10.0,14.458333333333334,106.79166666666667,5.416666666666667,19.75,27.208333333333332,0.0,11.6,7.0,2015,3,26,False
2015-03-27,0.0,34.0,19.0,43.5,1013.8333333333334,26.166666666666668,10.0,14.375,99.79166666666667,2.5,20.0,26.791666666666668,0.0,11.6,7.0,2015,3,27,False
2015-03-28,0.0,33.0,18.0,43.958333333333336,1012.7916666666666,25.5,10.0,11.75,110.16666666666667,0.625,16.458333333333332,26.875,0.0,11.6,7.0,2015,3,28,False
2015-03-29,0.0,34.0,19.0,48.416666666666664,1011.0,26.333333333333332,8.75,11.5,114.33333333333333,15.5,16.916666666666668,26.958333333333332,0.0,11.6,7.0,2015,3,29,False
2015-03-30,0.0,33.0,19.0,45.166666666666664,1010.9166666666666,26.375,10.0,12.25,125.41666666666667,6.708333333333333,17.208333333333332,26.875,0.0,11.6,7.0,2015,3,30,False
2015-03-31,0.5,32.0,21.0,53.75,1011.625,26.541666666666668,9.875,10.291666666666666,131.04166666666666,27.791666666666668,13.875,27.0,0.0,10.2,7.0,2015,3,31,True
2015-04-01,1.4,33.0,21.0,56.875,1011.125,27.083333333333332,9.75,9.666666666666666,128.95833333333334,30.958333333333332,13.208333333333334,27.458333333333332,0.0,10.2,7.0,2015,4,1,True
2015-04-02,1.7999999999999998,35.0,21.0,49.833333333333336,1010.0833333333334,28.125,9.75,8.875,173.25,14.041666666666666,12.041666666666666,28.791666666666668,0.0,11.6,6.0,2015,4,2,True
2015-04-03,0.0,32.0,23.0,47.625,1008.5,27.75,10.0,7.25,247.83333333333334,20.958333333333332,10.666666666666666,28.375,0.0,11.6,7.0,2015,4,3,False
2015-04-04,0.0,35.0,22.0,40.458333333333336,1006.9166666666666,28.833333333333332,10.0,9.208333333333334,102.91666666666667,9.666666666666666,13.083333333333334,29.708333333333332,0.0,11.6,7.0,2015,4,4,False
2015-04-05,0.0,34.0,23.0,42.791666666666664,1007.375,28.916666666666668,10.0,8.583333333333334,183.54166666666666,14.416666666666666,12.583333333333334,29.583333333333332,0.0,11.6,7.0,2015,4,5,False
2015-04-06,0.0,32.0,23.0,50.125,1007.9583333333334,27.833333333333332,10.0,8.416666666666666,170.375,29.75,12.0,28.291666666666668,0.0,10.2,7.0,2015,4,6,False
2015-04-07,0.0,34.0,23.0,50.833333333333336,1008.8333333333334,28.208333333333332,10.0,8.666666666666666,141.45833333333334,28.291666666666668,12.041666666666666,28.75,0.0,11.6,7.0,2015,4,7,False
2015-04-08,0.1,34.0,22.0,50.958333333333336,1010.375,27.75,10.0,11.541666666666666,154.70833333333334,13.833333333333334,15.875,28.166666666666668,0.0,11.6,7.0,2015,4,8,True
2015-04-09,0.5,34.0,22.0,53.875,1011.0,27.833333333333332,10.0,10.875,146.5,12.083333333333334,14.375,28.291666666666668,0.0,11.6,7.0,2015,4,9,True
2015-04-10,0.5,34.0,22.0,48.75,1011.4583333333334,27.583333333333332,10.0,10.083333333333334,131.33333333333334,13.25,14.125,28.125,0.0,11.6,7.0,2015,4,10,True
2015-04-11,0.0,34.0,21.0,46.625,1011.9166666666666,27.875,10.0,5.25,174.83333333333334,28.666666666666668,6.875,28.708333333333332,0.0,11.6,7.0,2015,4,11,False
2015-04-12,3.8000000000000003,32.0,23.0,58.041666666666664,1013.25,26.291666666666668,9.375,7.708333333333333,120.33333333333333,33.375,10.333333333333334,26.833333333333332,0.0,11.6,7.0,2015,4,12,True
2015-04-13,0.30000000000000004,35.0,22.0,44.208333333333336,1009.1666666666666,28.333333333333332,10.0,8.958333333333334,140.5,36.375,12.125,29.416666666666668,0.0,10.2,6.0,2015,4,13,True
2015-04-14,0.7000000000000001,35.0,22.0,47.333333333333336,1009.0833333333334,28.375,10.0,8.625,155.375,46.25,11.458333333333334,29.25,0.0,8.9,6.0,2015,4,14,True
2015-04-15,0.6000000000000001,34.0,22.0,48.166666666666664,1009.1666666666666,28.375,9.833333333333334,8.041666666666666,168.75,45.875,10.875,29.125,0.0,8.9,6.0,2015,4,15,True
