year,month,rainy_days,maxtempC,mintempC,humidity,pressure,tempC,visibility,windspeedKmph,winddirDegree,cloudcover,WindGustKmph,WindChillC,totalSnow_cm,sunHour,uvIndex
2019,4,11,34.93333333333333,25.666666666666668,37.64861111111111,1009.4861111111111,30.43472222222222,9.945833333333333,12.016666666666667,155.55694444444444,17.6375,15.069444444444445,30.43472222222222,0.0,11.416666666666666,7.766666666666667
2019,5,23,34.645161290322584,25.129032258064516,50.38575268817204,1008.0537634408603,29.68279569892473,9.709677419354838,12.995967741935484,227.9233870967742,32.299731182795696,16.162634408602152,29.68279569892473,0.0,12.522580645161291,7.548387096774194
2019,6,21,31.3,22.733333333333334,63.88194444444444,1007.0555555555555,26.438888888888886,12.268055555555556,20.731944444444444,254.54444444444442,46.21527777777778,26.705555555555556,26.438888888888886,0.0,11.986666666666668,6.533333333333333
2019,7,22,28.483870967741936,21.387096774193548,69.82795698924731,1007.7002688172042,24.373655913978496,9.25,23.06451612903226,263.98252688172045,59.594086021505376,30.559139784946236,24.373655913978496,0.0,10.16451612903226,6.0
2019,8,28,26.70967741935484,20.64516129032258,75.83064516129032,1008.4274193548387,23.166666666666664,9.162634408602152,23.905913978494624,265.2311827956989,66.74596774193549,32.17607526881721,23.166666666666664,0.0,7.967741935483871,5.419354838709677
2019,9,27,27.2,20.733333333333334,77.36944444444445,1009.5458333333333,23.004166666666666,9.016666666666667,17.383333333333333,245.3861111111111,68.08472222222223,24.10972222222222,23.580555555555556,0.0,7.53,5.533333333333333
2019,10,31,27.225806451612904,20.838709677419356,79.11021505376344,1011.0483870967741,23.5255376344086,8.495967741935484,10.952956989247312,158.99059139784944,66.85618279569891,16.240591397849464,23.5255376344086,0.0,6.706451612903226,5.612903225806452
2019,11,17,26.566666666666666,19.3,77.8625,1012.6833333333333,22.47222222222222,9.519444444444444,12.136111111111111,89.01666666666667,47.011111111111106,16.708333333333332,22.47222222222222,0.0,6.766666666666667,5.866666666666666
2019,12,10,25.06451612903226,17.70967741935484,78.83467741935483,1014.0954301075268,20.83467741935484,9.850806451612904,15.22983870967742,94.07661290322581,47.994623655913976,19.873655913978496,20.83467741935484,0.0,7.816129032258064,5.580645161290323
2020,1,1,26.0,18.0,78.125,1014.625,21.708333333333332,9.916666666666666,15.916666666666666,110.04166666666667,58.041666666666664,20.375,21.708333333333332,0.0,8.7,6.0
